專利名稱,唯一識別碼
採用超材料高通濾波器之透明導電電極,c241d9d5-dd40-470e-99a4-a0f67565da21
純化共軛次亞麻油酸的方法,c242d601-36ec-470c-89e3-9493fc992122
無線通訊系統之通道估測方法,c483c609-89dc-44d5-8670-d2c453fa6cb2
用於高電壓及太陽能應用之裝置及方法,c4918730-35f3-44f3-aadc-134549b8920d
測距裝置,c492b493-3ea8-4dd4-a241-5c224b93b6f2
合作式通訊系統及方法,c5401806-0a70-4b27-b63b-c787fe0569d0
自動捲傘架,c540183d-8cc4-4a81-b273-360c551d03ca
職涯發展教學設備及其方法,c544291a-7625-401f-a40f-7785e85db313
汽車煞車的溫控與更換提示系統及其方法,c546446a-44a6-4bb9-88f3-6e87a587bae9
具電能回充之電池內阻偵測裝置及其應用方法,c5685a7e-9faa-4939-94d2-f8e86037c09f
有效評估文章整體權重的方法及其系統,c56b9c69-f4f3-4bff-bb92-4df7fc9730a6
使用混成式編碼器/解碼器空間分析之音訊場景編碼器、音訊場景解碼器及相關方法,c5723ad7-7f82-4eac-ba3d-3aa89d2bfe38
動態電流關聯電路及其應用之比較器及類比數位轉換裝置,c5771c40-5804-4f72-9276-22ffe2920c46
ＩＩＩ族氮化物半導體結晶基板的製造方法,c4e4c724-6fba-4dad-beb4-eebac7395b33
室內人數控制系統以及室內人數控制方法,c4e7f899-8998-42e5-b435-eec235252617
感測裝置及離子檢測方法,c5be7318-8df8-4717-b694-9ebdb3fe9efc
有機半導體及其製造方法,c487e591-f3c6-480b-a4cc-c66dc2323a32
使用丹酚酸Ｃ來治療滔病變,c558f8bd-d419-4277-9739-5dea9351a1b0
預防或減緩糖尿病及其倂發症的大豆醱酵產物及其應用,c4b28a13-e512-4c55-9e9b-42bdc39eae47
經修飾多孔有機骨架及其製備方法、多孔有機骨架複合物及其製備方法,c4b5154a-0270-4104-8dfa-3648c5bf26f8
銀粒子的合成方法、銀粒子、導電性糊的製造方法以及導電性糊,c45ba6a5-1eaf-4d80-ae2f-b688d9bfb83b
利用單核酸多型性標記組合鑑別豬隻免疫特性的方法及其應用,c25ae409-f11a-4c23-979c-2762eb72c333
能夠進行光能補償之交流發光二極體的光訊號輸出方法,c479d8a7-9ad7-45fc-af47-e43525fa3cb4
豨薟草萃取物的用途,c47db1fa-26c9-4b43-a921-a58c53d4d8e9
肥皂給皂機,c3174e54-28d2-41a5-80be-4a017760c5cb
區域即時行銷系統,c4a7f10c-baef-4212-aa0d-60023ec1d2e0
防曬微膠囊及其製備方法,c4c6aa90-90a7-4966-9fd7-77229decf249
一種用以評估大腸直腸癌肝轉移病患之預後的方法,c469c463-d8f5-433c-8c15-5ceafb80830b
電漿處理裝置,c4a02f1b-9d09-413f-a7af-699fadcf2028
高效率光轉換材料,c4a27619-28f2-439a-81f5-1a4c9f82a7fd
利用發酵麩皮製造具抗氧化活性之動物飼料之方法及其應用,c4a2bb85-8470-49a2-9168-3b0aba849df6
利用具有低電阻率與高電阻溫度係數之厚膜材料製作高精準阻值之負溫度係數熱敏電阻製造方法,c4349113-1cc4-4b4f-8e10-51e5d79a0063
發酵槽快速加熱系統,c43ac8e0-0c13-468d-8591-81fac76f139c
配線基板及配線基板的製造方法,c43b16c9-018c-40b0-b5f9-272a822e0840
顧客資本評價方法及系統,c1e85e7f-601d-4556-9bf1-d1b187a5d50f
三維積體電路測試系統及其方法,c1f113fe-4aa1-47fd-b3fc-e842129af15b
模組化傳輸線裝置,c33cae79-9f92-4abd-83c2-686565e2b672
降頻混頻器,c3431ced-b6f7-4b36-9e5c-79149a4da182
藉由第四雙硫鍵穩定之單鏈胰島素類似物,c23c80f1-7ec2-4244-bc5c-9bad3abdd6d8
核酸寡核苷酸與紫杉烷化學治療劑之協同增效性組合,c39c113e-60d3-4a44-9bff-1b1331de51fc
半導體元件,c3a15097-c0a2-43ce-96b0-f729399f326a
用於進行固碳反應之重組微生物及以之減少環境中二氧化碳之方法,c252cae6-244d-42a7-9a9e-35da352abdfd
高抗機械疲勞的根管銼針,c335aaeb-2937-43a7-b17a-654d07cbb546
救援設備構造及其操作方法,c374a3e5-d1e5-4c6a-8b89-85e2adb74398
作為丙肝病毒抑制劑的噻吩或其變體衍生物及其製藥用途,c322fed9-2216-4668-a038-12011629cfd0
具導引功能之插座蓋及插座,c3bf59b9-f38a-4557-9c75-9fe053bd1d15
畫眉輔助器,c3bf9386-890c-4787-ae4c-1e93c1142120
快速病理檢驗切片刀具,c3c0ef10-227f-40c6-8107-f311d760cf90
大量製備發酵產物之方法,c7405dd9-e86f-447c-8a28-db8982d550a5
光學薄膜製程即時監測系統及其方法,c742d700-8cff-45bd-92cb-77ac4869029d
孵化遊戲裝置及方法,c7474011-753a-437b-81b8-f0cdad17a40c
高頻式充磁裝置,c6513504-9e53-4ab2-858f-81014e0b1374
反饋式水力漩流分離系統,c7508527-0d4e-4768-a8ed-8f088b5ff057
基於物聯網之安全感測監控系統,c6eb9793-1cc6-4681-b693-d366f25c3789
太陽光電模組陣列之最佳化線上即時故障檢測器及其故障檢測方法,c6d7225b-c8e6-4763-bd0c-911ed7b2fa2d
共振移動平台,c6e6cbc4-f5f4-41e8-b3b9-8ac18d6b1dd0
檢測試片製造裝置及製造方法,c2b738d4-92e3-4a86-840b-1fe9e64725cf
靜音超低頻音波助眠系統裝置,c2b80bbf-78b3-47b1-acb6-83de525d3550
複眼薄膜製備方法及其應用的仿生複眼影像擷取系統,c2bd7dc1-346a-4d49-b582-98d0471d04c1
基於Ｓａｌｔｓｔａｃｋ之ＯｐｅｎＳｔａｃｋ雲端運算平台自動化部署系統以及方法,c2c72ed4-b7e2-48ee-90d5-d48d9c938554
基因體規模的Ｔ細胞活性陣列及其使用方法,c2cb9674-c731-4ba4-8986-85fe33493ad4
用於定向自組裝的共聚物調配物、其製造方法以及包括其的物件,c2d1020a-ab45-4f57-966f-837b398779ee
車用多功能置物架,c2dcffdb-fa6e-49c4-8495-b4092a02ae63
具光衰減裝置的光電元件之校正系統及其校正方法,c2dd74c6-8e44-4262-9590-62631c953189
修飾非平面電極之方法及含有該電極之晶片,c2de1d06-460a-484f-a990-bd1420c52a36
對映異構－孕酮及其中間物的合成,c2de85d0-5714-4520-a2e9-199acc77e522
檢測口腔癌表觀基因體DNA甲基化基因座標記及檢測口腔癌之存在風險之方法,c2de9147-8a2e-4b96-b28b-1b81b6c1014a
生物感測系統,c2e5e9fe-9357-4bcc-bfe6-52616dc65f81
健康查詢與決策建議系統,c2e8272c-e12a-4bf7-8eef-027d12895130
發熱裝置及發熱方法,c2ed1220-7b30-44c5-aeb2-114b60402c29
智慧家庭控制裝置及方法,c3036612-b5ed-47ab-99c7-f73327c237bf
步行輔助穿戴式裝置及步行輔助方法,c3083769-abc9-4852-bc71-adacf1fef2fb
拉曼光譜技術用之基材及其製造方法,c30b5f9d-52d2-443c-a5b6-c1b795e0d1dc
核酸寡核苷酸及蒽環化學療劑之協同性組合,c60b899a-7798-4e68-9da3-b0e33d37ac7c
可省力轉動傾斜之輪椅裝置,c60e5136-a787-4d3d-b568-c95b63233a4c
平衡式升頻混頻器,c62a7237-90fc-45a8-803f-da946c2bafc4
製備二維材料的方法,c62fabd7-f539-4e86-ac9f-6f619e6d9c08
齒振動式聲音傳導裝置,c5d301d7-8ccd-44ef-b534-f08adb800d3f
金屬氧化膜的成膜方法,c600d1e9-8d67-4501-b739-4e21a27bc5b0
可攜式瞳孔量測裝置及其量測方法,c636e574-e6cc-4264-9064-38c282120a97
囊封有生物活性成分的空心二氧化矽奈米粒子、其製備方法和應用,c25a890d-8c46-4a7b-a1db-3f346bab8312
太陽能節電裝置及系統,c31a2aac-bd14-4a7b-84f7-6fa85c618c63
連萼穀精草之生物活性成分,c1f84a3d-e226-4989-b39d-be212253e9c0
微型多節點電力監控系統,c1f9288d-290d-4684-8438-ac763594820e
適地性等候時間估算系統及其方法,c1fc67ad-331b-41fa-a61d-073225752734
用以定位來自流出物流的威脅及點源的可攜式化學檢測裝置之動態反向氣體堆置模型,c1fc81ee-1849-4afb-8a8d-c4dbde6f3b4c
樹狀化合物、具有功能性基團的樹狀化合物以及抗體,c2003cd5-bf9a-445e-95ab-d3ea158eeacf
治療具有Ｂ型肝炎病毒（ＨＢＶ）感染之個體之方法,c202c9b6-b1ed-405b-9008-25ced7b02f30
具有冷卻水路的快速模具的製作方法,c207be6d-d8f4-4f33-bafb-24baed82c13a
時鐘,c1d18963-838a-4bbe-b316-1a696545b931
焚化底渣的處理,c324cec3-8bfa-49fd-aef4-554d0f177b6c
拇指腕掌關節的人工植體,c582b5c8-86c5-4d0d-8a14-f2fed1b44792
拘束保護衣,c5839b71-7345-480c-878a-da9933be5eca
生質物混合生物污泥之衍生顆粒燃料及其製法,c58488a1-3f69-455d-81b2-4006168f0338
無唯讀記憶體之直接數位頻率合成器,c58a0387-7ddd-4541-b80b-19df9d5365c7
電機串聯控制系統,c5a15831-379a-4336-bd9b-b8d18fb7a03d
細胞觀測裝置及使用其之細胞收集方法,c5a4f217-a4fa-438b-849b-db6f7175dcc6
動態智能體重管理系統與方法,c5a7b97b-ec75-466e-a458-22faac0cc002
擴增實境互動式語言學習裝置,c5adbc19-7ab8-4818-b575-491dec796136
非水系電解液,c6abc865-e000-4f71-b9cf-5d2ea0145028
一種具有溫控功能的熱交換板,c6b08559-826f-4b0d-8ff6-77a8c8230a1c
馬達繞線及控制方法,c6badb2f-0bc4-44a9-b6f4-772bada64e72
用於抑制ＭＥＮＩＮ及ＭＬＬ蛋白之交互作用的方法及組合物,c6c544ae-dd4e-4182-9176-2c88e3b0a970
脈搏偵測裝置,c6cd724d-a75b-4877-aef9-319a8bd67e6a
使用抗體及其片段之發炎性腸病之局部治療,c6cf1a3f-269d-46fe-bf71-c72b3690a0d4
可調控非線性假負載量測系統及方法,b27d2cea-2192-4e59-90e5-817f1b4c1be4
全像光發射模組與應用其的全像儲存系統,b27e55d9-fc94-4f6e-99a2-a4d8ef7a55bc
具有可調漩渦噴流位置之輔助加工系統及其操作方法,b284d0c3-0afd-46fc-b326-8ec6a4c12874
薄型平面生醫感測器,b2e494c7-e133-42a3-b5cb-fa519f1d7e85
磁性記錄媒體用濺鍍靶,b2a3dc79-a301-41b1-84fb-37e7e1558e25
包含碳基材料之裝置及其製造方法,b2e18f43-5c46-442e-91f2-49046aee51c6
奈米模板遮罩及形成奈米模板遮罩的方法,b2be82fd-dcb3-40d9-9261-2de22b5cea79
半導體基板、以及磊晶晶圓及其製造方法,b2cfe1e6-56b1-4056-b383-4b27eecf0099
多功能嬰兒床裝置,b325ef26-2637-4f2f-b3c1-cbec4a14643a
粉塵體測試裝置及其測試方法,b316da3a-9f27-4bee-8488-0cd597f5e09b
具有輔導老師參與之校外實習系統,b31ecc1b-e94e-4452-87a6-060fdb562e99
魚菜共生系統,b33bc888-1f19-43ba-bfd6-1ee4eaf0cffa
金屬氫氧化物粒子及其製法,b54ddd85-990d-4ee7-858b-befa9340081a
表面長期消毒之抗微生物塗層,b4bc5f98-ca76-4fa9-82dc-6ec527d490e9
停車場空位偵測方法及其偵測模型建立方法,b57201ec-86d2-4864-8c12-b5fbee7278c0
具電力品質改善之負載管理系統,b5b32c96-70f8-493c-a660-dac45037df73
有機電致發光元件,b5b18e07-4cfd-497b-b2c5-3166a523ce30
利用擴增實境輔助肢體訓練之方法,b5b1d1ba-e0c1-457d-84c8-9ce2e710e88c
應用於ＳＬＡＭ系統的標記點參數化更新方法及其裝置,b5ac3bbe-9303-4a9d-a356-85e6233208d9
跑步機之可調式避震機構,b5a80c75-775c-453a-b223-69344c3fee5b
多材料積層製造複合基材建構之方法及其裝置,b5ae7251-49ca-4cc0-8df2-f95f1779dfa5
磁阻效應元件及磁性記憶體,b534118c-654e-4299-b588-ac978df31666
聲學振膜及含此的揚聲裝置,b563ba0e-8e6b-43fb-a603-8128bfdc653a
ＨＭＧＮ部分肽及使用其之癌症療法,b5c34e0f-4a8d-482a-bbf8-21473c880fdd
抗人類CCR1單株抗體,b5cbcd70-7414-44d0-b6ca-bcc268bac118
記憶體系統與其記憶體裝置以及其寫入和讀出記憶體的方法,b5253634-eb84-43a5-b3a2-b701dc58ce1d
車輛安全檢測裝置,b5255270-ffd7-462a-a437-af77ec8cd6dc
胺基喹唑啉衍生物及其醫藥組合物與用途,b547f51b-6990-4b6d-8424-e962ba8bbe76
快篩檢測系統,b6ea1294-79fb-4876-86bd-9108226cbd5f
具透風不透水的彈性材質雨傘布,b6e595ce-1f0f-44bc-a45d-85c6fcdae130
細胞分離純化裝置,b6e66cb6-51fc-48f9-8840-7dc02cdd5b46
人力推進式車輛,b6a72047-399c-48a2-8d55-4862149be558
光學應力感測元件、系統及方法,b6adda55-57e4-4f7f-9d88-ad83b982f6cb
具有第３族氮化物系化合物層之半導體基板之製造方法,b6ae7bfb-a39e-4bdb-bd93-09e2c4483cf4
具有薄層層析之拉曼檢測晶片及分離檢測分析物之方法,b6b8eb1f-4232-43d2-8280-200a6cb88956
呈現烹飪排程之方法、裝置及電腦程式產品,b6b886be-b192-4176-8a7e-b10dafeae788
時鐘,b6907f03-f467-4dc0-b5d0-575e2968812c
石墨烯複合材料的製備方法,b6d37b85-c83a-4fa7-a56c-189bb03c9482
用於ＸＸＹ平台即時故障之檢測方法,b3cab293-18a6-490e-a4f8-91b4d8f8e269
具有多重電阻態的電阻式記憶體,b4236640-dc73-40de-881b-e46b36a9ad1d
具有苯並吡喃酮類磷酸酯合成酶活性之多肽、包含編碼該多肽之核酸序列之微生物及苯並吡喃酮類磷酸酯衍生物之製備方法,b42cf550-d61e-4620-b663-347f36b855a2
與泛素化-蛋白酶體系統有關之化合物及醫藥組合物,b42faf22-8bcd-4026-a56c-1f857cb226e3
動態實驗設計方法,b431e58a-4f1f-4f1a-bc1e-61a5b6a86dbd
用於確認、預測以及治療癌症的方法,b37c51b0-e4c5-46b7-b3c1-17263bea4534
雨傘摺線條,b3e46bff-d502-4e17-bc9c-bfba68b222ed
複合材料及其製作方法,b3f5224f-6609-4faf-8c09-a5c8ab975a00
超分枝聚酯及其製法,b3f57f48-90b3-4f37-97cf-e986218e0485
二氯丙醇的蒸氣再壓縮式製造裝置及製造方法,b3f66794-6e93-42e8-9bdf-eb5e5d1b38b6
III-V族化合物結晶的製造方法及半導體裝置的製造方法,b43e9f4b-6157-46d4-97a3-0660e47db6b4
用於提供管線電路之邏輯合成的方法,b3dff15d-3570-4488-a818-0b136a5123a9
可分解之共軛聚合物,b445640f-dc32-4b2d-8cb1-3a8151e32168
配電變壓器接線三相平衡相位調整方法,b63b77a4-e90c-424d-b600-54a36f0f5294
提示繫上安全帶方法,b635100e-eece-4268-8057-2dcfbafdba8f
智慧互動系統與方法,b63df867-0185-494b-b00e-79ff25e945bc
互動式教學系統以及方法,b67a9d15-be39-4d79-a0bb-b0d00563e8c0
仿生吸盤陣列及其製備方法,b66c8d8f-8672-4e57-80cb-326e5199f58d
智慧捲料整平驗證系統及其方法,b6085d19-42e5-4bcd-8147-979dd5083073
取代五元并六元雜環類化合物、其製備方法、藥物組合及其用途,b61013c1-65da-4a06-86a7-25ffa12b60ba
隔離式高降壓轉換器,b5ffbbc3-c878-4847-bd58-5a22aea6fe84
抑制癌症及病毒之化合物,b64a404d-6138-4d04-be6d-a7170f3744b4
電容式電極,b5ed4faf-69df-4439-bf72-19d2c7b16eea
合成3,b5f5b245-8b7f-4d2d-a997-1337d91bb031
昆蟲捕捉裝置,b3763d90-0b92-46b3-9896-e362b6d6d9c7
磁力連接座裝置,b348aa74-5fff-4462-ae33-6e139a62b72b
路由閘道器選擇方法、控制器及交通網路系統,b34b5fec-3839-458d-9b47-15d8a09379ad
立體影像物件互動方法、系統與立體互動影片後製方法,b364dfdf-e467-4748-b9d3-dd409d2333ac
在印刷電路板上製造銅柱的方法,b36973e1-f79f-4c97-bd02-7b8aaadbfa19
裝置及方法,b369c376-4b9f-4e53-86dd-593ac6757242
地震避難傢俱,b35d05b7-0cc9-4797-b8b5-77d4a5fe2e47
萃取魚油之方法,b32392da-1502-4605-a949-272732ecb384
經修飾功能性粒子以及單一價數經修飾卵白素類粒子之製備方法,b324caa1-f7b0-44f6-822a-2ad2775290b1
嘧啶並吡咯類化合物、其製備方法、藥用組合物及其應用,b3594bf9-8953-4cb7-86d0-af9db99e706f
圓周周長量測工具,b35a1be4-3aeb-451a-a8e2-17476f53e3b4
耦合電感倍流式變頻器,b4da1481-a2b9-48f7-8be0-f7b5c305f984
濃度測定裝置,b4db4841-a321-4739-8e29-bfbe7c6b8242
鹼式碳酸鎳之製備方法,b4dec303-888a-40a9-9d60-6592befd67e4
具漏感能量回收之直流-直流返馳式轉換器,b4fc5fd6-0fea-4e5f-914f-3de294e5bc3f
安定性高藥物劑載之奈米載劑，其製備方法及其用途,b4ff5bbc-e956-45a6-be7b-07da27979d88
基於混淆電路的數據統計方法、裝置以及設備,b50d289e-ce26-4752-8c84-5325f6abb9aa
汙水排放裝置,b4fc2b6f-7f42-427a-83a9-22def3d7b9f9
可傾斜式三輪車,b5028144-6ab7-4900-ad1e-f0de58426f2b
用於光學斷層掃描造影系統之環形掃描裝置,b5065339-2d06-4f9b-ad9b-22ed7fc4257d
薄膜電晶體製作方法,b519334f-6c66-407c-94d3-0346cbc2e9d4
組合物用於製備調控血管新生之藥物的用途,b51412bd-88bb-4f9c-95d5-112e19f17cd4
氧化鈰拋光粉與玻璃粉的分離方法,b5154498-a160-4b93-b278-e1ded21d02c5
組合式太陽能充電裝置,b250d474-9723-4e66-b18e-b4ba9737c9e4
以拉氏轉換法估測直流機參數之方法,b2db7280-0174-4791-b59a-f6dbef508efe
電阻式記憶體,b2f21f88-810e-4e48-ab42-95c2f07e8ee8
通訊裝置,b2f3780e-2cfd-4066-aa17-20fdcad08311
複合型載氧體及其製備方法,b2f532f1-4ec7-4ef6-b85a-184e193490ff
活動基礎成本制的支援方法與系統,b569f3f2-1b2d-458d-a603-da88a996592b
再生能源控制方法及系統,b56eb774-51ef-472b-92cd-ccbcf2675d96
區域性飲水機濾心整合監控系統,b5eb04e6-8e8f-4ed6-9c6e-c5beb6a7fecb
可攜式電子裝置,b5ee6813-1549-4ae2-8137-7eaabd60ef59
用於偵測行進異常狀況之偵測裝置及其偵測方法,b58485a2-8ec8-46bc-b73f-c8b7af7eae5f
過濾式魚菜共生裝置,b603ec17-237e-41f4-abd2-0e90ec26fb85
紫外光用固體受光裝置,b5cf6b80-43a5-42c6-a0ce-ff0e7774f742
波浪發電裝置,b3c0329d-82e4-412c-8e79-31081272711b
可拆式過濾組件,b3bbcf7a-8bd4-478c-9890-14375da74d4b
微型鑽針芯厚之非破壞式暨光學量測自動化系統及其方法,b3fef250-fe76-4ae2-9645-de4edc44022d
成長碲及碲化物奈米線陣列於導電基材上的方法和碲及碲化物奈米線熱電裝置,b405b72e-173e-492c-b9b2-45a82fbefa86
榫接加密方法,d6a416d4-f5df-4e6a-a4b3-68edfa02e98d
骨釘導引結構,d6e45bba-0ad3-41ec-8b31-dc472ebe0486
光干涉模組以及全像儲存裝置,d70d3f48-3e21-49ba-925b-9a197e4cef77
具燈光顯示功能之血糖偵測鞋,d6f23990-3a0b-4cc2-a002-e7cdbc3859e9
骨切削輔助工具及其操作方法,d6f361b5-b1c5-4808-a94a-0c47ebd57928
軟性透明導電膜及其製造方法,d7003ddc-b87f-4c2f-9827-88b0806ef596
電動輔助自行車的人力與電力混合動力系統,d5203902-a747-461f-a901-c971d7d7af28
物聯網裝置的防護系統及其方法,d4075fa4-0efa-4f4d-bbae-de7ce7ed261b
傳統路燈相容之可拆卸式ＬＥＤ裝置,d49d7506-ea16-486d-8cab-cc18c9d0e498
光捕捉癌細胞期別鑑定方法,d403a7ee-a8f6-4718-8e37-53f773923c06
具次波長結構之抗反射疏水透明鍍層的製法及其應用,d5341212-b50e-404a-97b2-be0b23b1360f
多特異性抗體及其用途,d5bd591a-8860-4696-adcf-d297e22f2102
正負電流限制相移控制之雙向隔離電池平衡轉換器的控制方法,d5c86e24-318c-4f0f-b5db-160322f494b4
電紡絲裝置,d5fca7e8-7d55-40f6-b3fa-2cc4a17c3f65
厚件成型模具,d5b4162d-0bd9-47b2-8d0c-664cd36a8175
利用表面電漿共振效應之太陽能電池,d5ba37b0-b11b-45db-9769-ca71c62b04d3
疊代式解碼裝置、疊代式訊號檢驗裝置與資訊更新方法,d539ded8-6689-421b-91ee-15e8ad1e8b23
辨識真假酒的變色晶片及其製法,d5eafda2-2789-438b-9c5d-726df134d6da
室內換氣循環氣流導引系統,d5eace00-7487-4534-887e-248746590612
鋅鹽及鋅化合物用於促進紅血球生成之應用,d714f919-12fb-4673-ba09-781f9046a03d
互動投影裝置,d71c8ac0-80c1-44d1-9c78-80e007eaea9b
資訊處理裝置、程式、方法及系統,d7419943-be3e-4b59-a634-1dc455c8fbe5
白木香萃取物製備方法，及多種黃酮類及固醇類化合物之用途,d7466e4a-4a38-4209-9d82-279bcd0c7112
治療、預防及診斷豬流行性下痢病毒感染之方法,d72cda1f-87ab-4ec7-8c92-36cd18ff1e96
車用抗硫化晶片電阻器之製造方法,d735d003-05eb-4575-b66e-ab5a3e88e96e
管型太陽能裝置,d7369877-5d34-4834-912f-18cc998892cf
石墨烯的製造方法及其應用,d637386b-afdd-43f8-9520-3cda1f12eec9
石墨烯-氧化鉍複合材料的製備方法、石墨烯-氧化鉍複合材料及其應用,d5dc12cd-3258-4409-bfb1-2d716a2dadce
穿戴裝置及其使用方法,d628e2a9-62f1-487f-86d3-25cf30776ba0
高耐候熱致變色膜及其製法,d6295303-f04b-415c-a7ec-64a747eaa2ff
運用影像語意轉換系統之居家照護系統及方法,d6a7185b-0a7e-474a-aa14-b0413a932c46
含硫化合物之醫藥用途,d6af8464-c08d-41e0-b95b-e30c76472339
經修飾的奈米矽片以及經修飾的奈米矽片用於製備治療癌症藥物之用途,d6acfa06-97f0-4b91-8a44-00500ce4e9dc
